Sequence,Step,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TimeDiff,LSTM_Predicted_Cumulative,LSTM_Predicted_TotalTime,TimeDiff_Improvement_Abs,Cumulative_Improvement_Abs,decoded_sourceID,BodyGroup_to,BodyGroup_from,SN
29,7,0.029855367,10.031404,79.90556,21.0,126.0,8.148825,56.265144,0.15706813,-1.8825793082275395,-23.640415651855463,MRI_FRR_264,LEG,ABDOMEN,175974
29,8,0.03034147,10.194735,90.100296,12.0,138.0,8.150014,64.41516,0.15706813,-2.04472107635498,-25.6851348671875,MRI_CCS_11,LEG,ABDOMEN,175974
29,9,0.030319111,10.187222,100.28752,88.0,226.0,8.013422,72.42858,0.15706813,-2.173799987670904,-27.858938762207032,MRI_CCS_11,LEG,ABDOMEN,175974
29,10,0.029773282,10.003822,110.29134,0.0,226.0,8.09126,80.519844,0.15706813,1.9125620436401365,-29.771495944824224,MRI_FRR_264,LEG,ABDOMEN,175974
29,11,0.029842332,10.027023,120.31837,1.0,227.0,8.0319395,88.55178,0.15706813,1.995083493469238,-31.766589299316408,MRI_FRR_257,LEG,ABDOMEN,175974
29,12,0.029251369,9.82846,130.14682,9.0,236.0,7.763906,96.31569,0.15706813,-0.4076339979553225,-33.83113091308593,MRI_FRR_264,LEG,ABDOMEN,175974
29,13,0.029003937,9.745323,139.89215,1.0,237.0,7.494089,103.80978,0.15706813,2.251233873413087,-36.08237369384764,MRI_FRR_264,LEG,ABDOMEN,175974
29,14,0.028923666,9.718351,149.6105,1.0,238.0,7.057009,110.86678,0.15706813,2.661341779876709,-38.74371685791016,MRI_FRR_264,LEG,ABDOMEN,175974
29,15,0.029296422,9.843598,159.4541,5.0,243.0,6.2786613,117.14545,0.15706813,3.564936748931885,-42.30865322265626,MRI_FRR_257,LEG,ABDOMEN,175974
29,16,0.02910639,9.779747,169.23386,3.0,246.0,5.0546427,122.20009,0.15706813,4.725104322692872,-47.03377149902343,MRI_FRR_264,LEG,ABDOMEN,175974
29,17,0.029437322,9.890941,179.1248,3.0,249.0,3.405157,125.60525,0.15706813,6.485783910766601,-53.5195525024414,MRI_FRR_257,LEG,ABDOMEN,175974
29,18,0.02900181,9.744608,188.86942,0.0,249.0,1.283644,126.88889,0.15706813,8.46096403904724,-61.980526872558585,MRI_FRR_264,LEG,ABDOMEN,175974
29,19,0.029142892,9.792011,198.66142,3.0,252.0,0.0,126.88889,0.15706813,3.792011000000001,-71.77252687255859,MRI_FRR_257,LEG,ABDOMEN,175974
29,20,0.02878212,9.670793,208.33221,0.0,252.0,0.0,126.88889,0.15706813,9.670793,-81.4433168725586,MRI_FRR_264,LEG,ABDOMEN,175974
29,21,0.029172562,9.801981,218.1342,2.0,254.0,0.0,126.88889,0.15706813,5.801981,-91.2453068725586,MRI_FRR_257,LEG,ABDOMEN,175974
29,22,0.029089093,9.773935,227.90814,1.0,255.0,0.0,126.88889,0.15706813,7.773935,-101.0192468725586,MRI_FRR_264,LEG,ABDOMEN,175974
29,23,0.029654376,9.96387,237.87201,2.0,257.0,0.0,126.88889,0.15706813,5.96387,-110.98311687255858,MRI_FRR_257,LEG,ABDOMEN,175974
29,24,0.029412473,9.882591,247.75461,0.0,257.0,0.0,126.88889,0.15706813,9.882591,-120.8657168725586,MRI_FRR_264,LEG,ABDOMEN,175974
29,25,0.029638922,9.958677,257.7133,1.0,258.0,0.0,126.88889,0.15706813,7.958677,-130.8244068725586,MRI_FRR_257,LEG,ABDOMEN,175974
29,26,0.029186932,9.806809,267.5201,4.0,262.0,0.0,126.88889,0.15706813,1.806809,-129.59100687255858,MRI_FRR_264,LEG,ABDOMEN,175974
29,27,0.029181214,9.804888,277.325,0.0,262.0,0.0,126.88889,0.15706813,9.804888,-119.7861068725586,MRI_FRR_34,LEG,ABDOMEN,175974
29,28,0.029193863,9.809138,287.13416,6.0,268.0,0.0,126.88889,0.15706813,-2.190861999999999,-121.9769468725586,MRI_FRR_257,LEG,ABDOMEN,175974
29,29,0.028917482,9.716274,296.85043,7.0,275.0,0.0,126.88889,0.15706813,-4.283726,-126.26067687255858,MRI_FRR_264,LEG,ABDOMEN,175974
29,30,0.028883133,9.704733,306.55518,57.0,332.0,0.0,126.88889,0.15706813,-9.704732999999996,-179.6662868725586,MRI_MSR_34,LEG,ABDOMEN,175974
29,31,0.029080708,9.771118,316.3263,3.0,335.0,0.0,126.88889,0.15706813,3.771118,-189.4374068725586,MRI_MPT_1005,LEG,ABDOMEN,175974
29,32,0.02935035,9.861717,326.18802,1.0,336.0,0.0,126.88889,0.15706813,7.861717,-199.2991268725586,MRI_FRR_257,LEG,ABDOMEN,175974
29,33,0.029202586,9.812069,336.0001,-336.0,0.0,0.0,126.88889,0.15706813,9.812069000000008,209.11120687255857,MRI_FRR_264,LEG,ABDOMEN,175974
30,1,0.0403412,6.131862,12.347542,-353.0,0.0,7.247435,7.247435,0.15193363,-1.115573092926013,5.100106907073975,MRI_MSR_100,LEG,ABDOMEN,175974
30,2,0.039866436,6.059698,18.40724,23.0,23.0,8.101569,15.349005,0.15193363,2.041871175720214,-3.058235254516603,MRI_MSR_104,ABDOMEN,LEG,175974
30,3,0.040139973,6.101276,24.508516,11.0,34.0,8.166951,23.515957,0.15193363,2.065675179504394,-0.9925591213378908,MRI_FRR_257,ABDOMEN,LEG,175974
30,4,0.039902415,6.065167,30.573683,8.0,42.0,8.170243,31.6862,0.15193363,1.7645897367553711,1.1125161882324228,MRI_FRR_264,ABDOMEN,LEG,175974
30,5,0.040141992,6.101583,36.675266,28.0,70.0,8.15811,39.844307,0.15193363,2.056526664916994,3.1690409458007807,MRI_FRR_264,ABDOMEN,LEG,175974
30,6,0.04096439,6.2265873,42.901855,18.0,88.0,8.155828,48.000137,0.15193363,1.929241175952148,5.098282329101565,MRI_CCS_11,ABDOMEN,LEG,175974
30,7,0.041114684,6.249432,49.151287,18.0,106.0,8.00383,56.003967,0.15193363,1.7543979560546887,6.852680285156247,MRI_CCS_11,ABDOMEN,LEG,175974
30,8,0.040581804,6.168434,55.31972,1.0,107.0,7.9687896,63.972755,0.15193363,-1.8003555774841304,8.65303543212891,MRI_FRR_264,ABDOMEN,LEG,175974
30,9,0.04098136,6.2291665,61.54889,0.0,107.0,7.789118,71.76187,0.15193363,-1.5599513131103515,10.212981337890623,MRI_FRR_257,ABDOMEN,LEG,175974
30,10,0.04037818,6.137483,67.68637,7.0,114.0,7.4427695,79.20464,0.15193363,0.4197474725646977,11.518273249511722,MRI_FRR_264,ABDOMEN,LEG,175974
30,11,0.040069032,6.0904927,73.77686,0.0,114.0,7.0620046,86.26665,0.15193363,-0.9715118661926264,12.489787338867188,MRI_FRR_264,ABDOMEN,LEG,175974
30,12,0.040067453,6.090253,79.86712,2.0,116.0,6.358179,92.624825,0.15193363,-0.2679260924072268,12.75770452392578,MRI_FRR_257,ABDOMEN,LEG,175974
30,13,0.03933421,5.9788003,85.84592,0.0,116.0,5.205647,97.830475,0.15193363,0.7731533082702633,11.984554853515618,MRI_FRR_264,ABDOMEN,LEG,175974
30,14,0.03962398,6.022845,91.86876,1.0,117.0,3.4681134,101.29859,0.15193363,2.5547315776062014,9.429831613769537,MRI_FRR_257,ABDOMEN,LEG,175974
30,15,0.039326098,5.9775667,97.84633,1.0,118.0,1.5501913,102.848785,0.15193363,4.4273754167739865,5.00245540039063,MRI_FRR_264,ABDOMEN,LEG,175974
30,16,0.03988892,6.0631156,103.90945,3.0,121.0,0.0,102.848785,0.15193363,0.0631155999999997,-1.0606645996093818,MRI_FRR_257,ABDOMEN,LEG,175974
30,17,0.039493594,6.0030265,109.912476,1.0,122.0,0.0,102.848785,0.15193363,4.0030265,-7.063690599609373,MRI_FRR_264,ABDOMEN,LEG,175974
30,18,0.039560243,6.013157,115.92563,0.0,122.0,0.0,102.848785,0.15193363,6.013157,-13.076844599609371,MRI_FRR_34,ABDOMEN,LEG,175974
30,19,0.039520245,6.007077,121.93271,3.0,125.0,0.0,102.848785,0.15193363,0.0070769999999997,-19.08392459960937,MRI_FRR_257,ABDOMEN,LEG,175974
30,20,0.03894063,5.918976,127.851685,3.0,128.0,0.0,102.848785,0.15193363,-0.0810240000000002,-25.00289959960938,MRI_MSR_34,ABDOMEN,LEG,175974
30,21,0.039162803,5.952746,133.80443,9.0,137.0,0.0,102.848785,0.15193363,-5.952746,-30.95564459960937,MRI_FRR_264,ABDOMEN,LEG,175974
30,22,0.039581954,6.016457,139.82089,13.0,150.0,0.0,102.848785,0.15193363,-6.016457,-36.97210459960937,MRI_MPT_1005,ABDOMEN,LEG,175974
30,23,0.040227097,6.1145186,145.93541,2.0,152.0,0.0,102.848785,0.15193363,2.1145186,-43.086624599609365,MRI_FRR_257,ABDOMEN,LEG,175974
30,24,0.03989867,6.064598,152.0,-152.0,0.0,0.0,102.848785,0.15193363,6.0645979999999895,49.151214599609375,MRI_FRR_264,ABDOMEN,LEG,175974
31,1,0.050274696,7.5914793,15.286728,-167.0,0.0,7.3202825,7.3202825,0.15076628,0.2711968407409699,7.966445540740967,MRI_MSR_100,ABDOMEN,LEG,175974
31,2,0.049683027,7.502137,22.788864,4.0,4.0,8.113351,15.433634,0.15076628,-0.6112138682250974,7.355230195678711,MRI_MSR_104,ABDOMEN,LEG,175974
31,3,0.05002392,7.553612,30.342476,13.0,17.0,8.17055,23.604183,0.15076628,0.6169383463745115,6.738292802978517,MRI_FRR_257,ABDOMEN,LEG,175974
31,4,0.049727865,7.5089073,37.851383,13.0,30.0,8.174323,31.778507,0.15076628,0.6654157819702151,6.072875767333983,MRI_FRR_264,ABDOMEN,LEG,175974
31,5,0.050026435,7.553992,45.405376,45.0,75.0,8.116537,39.895042,0.15076628,0.56254509411621,-5.510333580566403,MRI_FRR_264,ABDOMEN,LEG,175974
31,6,0.05105134,7.7087526,53.11413,15.0,90.0,8.151433,48.046474,0.15076628,0.4426803910278316,-5.067655543212894,MRI_CCS_11,ABDOMEN,LEG,175974
31,7,0.051238637,7.7370343,60.851162,8.0,98.0,8.114974,56.16145,0.15076628,0.1479916780883785,-4.689712567626955,MRI_CCS_11,ABDOMEN,LEG,175974
31,8,0.05130279,7.7467213,68.597885,12.0,110.0,8.000862,64.16231,0.15076628,0.2541408215820313,-4.435577260742193,MRI_CCS_11,ABDOMEN,LEG,175974
31,9,0.05083194,7.675623,76.273506,15.0,125.0,7.7672405,71.92955,0.15076628,0.0916175242919923,-4.34395582910156,MRI_MSR_34,ABDOMEN,LEG,175974
31,10,0.050342895,7.601777,83.87528,1.0,126.0,7.5298624,79.45941,0.15076628,0.0719145961303713,-4.415868378906254,MRI_FRR_264,ABDOMEN,LEG,175974
31,11,0.049948104,7.542164,91.41745,10.0,136.0,7.0370507,86.49646,0.15076628,-0.5051132759704586,-4.920990039062502,MRI_FRR_264,ABDOMEN,LEG,175974
31,12,0.049666416,7.499629,98.917076,0.0,136.0,6.1833987,92.679855,0.15076628,1.3162302763977047,-6.237220653320307,MRI_MPT_1005,ABDOMEN,LEG,175974
31,13,0.049531963,7.4793262,106.3964,6.0,142.0,4.416653,97.09651,0.15076628,-0.1040206437194823,-9.299888159179687,MRI_FRR_257,ABDOMEN,LEG,175974
31,14,0.048873868,7.379954,113.77635,1.0,143.0,1.7029836,98.79949,0.15076628,5.676970382217407,-14.976858117675777,MRI_FRR_264,ABDOMEN,LEG,175974
31,15,0.049510386,7.4760685,121.25242,1.0,144.0,0.0,98.79949,0.15076628,5.4760685,-22.452928117675786,MRI_FRR_257,ABDOMEN,LEG,175974
31,16,0.0491844,7.4268446,128.67926,1.0,145.0,0.0,98.79949,0.15076628,5.4268446,-29.87976811767578,MRI_FRR_264,ABDOMEN,LEG,175974
31,17,0.049507815,7.4756804,136.15494,1.0,146.0,0.0,98.79949,0.15076628,5.4756804,-37.35544811767579,MRI_FRR_34,ABDOMEN,LEG,175974
31,18,0.049553927,7.482643,143.63757,5.0,151.0,0.0,98.79949,0.15076628,-2.517357,-44.83807811767579,MRI_FRR_257,ABDOMEN,LEG,175974
31,19,0.048757628,7.362402,150.99997,-151.0,0.0,0.0,98.79949,0.15076628,7.362402000000003,52.20047811767577,MRI_FRR_264,ABDOMEN,LEG,175974
32,1,0.031563062,5.491973,11.059016,-176.0,0.0,7.305957,7.305957,0.15940388,-1.8139838405151352,3.753059159484863,MRI_MSR_100,ABDOMEN,LEG,175974
32,2,0.031191606,5.4273396,16.486355,3.0,3.0,8.108626,15.414583,0.15940388,-2.6812867656616213,1.0717717938232418,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
32,3,0.03140562,5.464578,21.950933,11.0,14.0,8.162707,23.57729,0.15940388,2.6981293287963863,-1.626356581298829,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
32,4,0.031219756,5.4322376,27.383171,24.0,38.0,8.16075,31.73804,0.15940388,2.7285127890991205,4.354869924072265,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,5,0.0314072,5.464853,32.848022,2.0,40.0,8.157809,39.89585,0.15940388,-2.6929562575073245,7.047829135253906,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,6,0.032050647,5.5768127,38.424835,9.0,49.0,8.156489,48.05234,0.15940388,2.5796766722534183,9.62750646118164,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
32,7,0.032168236,5.597273,44.02211,44.0,93.0,8.082904,56.135246,0.15940388,2.4856308619995104,12.113136276855473,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
32,8,0.03220851,5.6042805,49.62639,1.0,94.0,8.165288,64.30054,0.15940388,-2.5610074714965823,14.674147109375,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
32,9,0.03218232,5.599724,55.226112,3.0,97.0,8.1554785,72.45602,0.15940388,-2.555754477478027,17.229904540527343,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
32,10,0.0320329,5.5737247,60.799835,1.0,98.0,8.148857,80.60487,0.15940388,-2.575132416699219,19.80503865722656,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
32,11,0.031657793,5.5084558,66.30829,1.0,99.0,8.129939,88.73481,0.15940388,-2.621483279284668,22.42651987548828,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
32,12,0.031029247,5.399089,71.707375,12.0,111.0,8.042724,96.777534,0.15940388,2.643634655700684,25.07015948486328,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,13,0.03076555,5.3532057,77.06058,0.0,111.0,8.00823,104.78577,0.15940388,-2.6550245093505858,27.7251866015625,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,14,0.03099042,5.392333,82.45291,1.0,112.0,7.878619,112.66438,0.15940388,-2.486286194030762,28.882707065429685,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
32,15,0.030755812,5.3515115,87.80442,1.0,113.0,7.660954,120.32534,0.15940388,-2.309442498565674,17.870239729003913,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,16,0.030871097,5.371571,93.175995,9.0,122.0,7.196336,127.521675,0.15940388,1.824764792541504,23.30232989013672,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,17,0.031226028,5.4333286,98.60932,3.0,125.0,6.5856986,134.10738,0.15940388,-1.15237000458374,17.28330390136719,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
32,18,0.030758891,5.352047,103.961365,1.0,126.0,5.6166987,139.72408,0.15940388,-0.264651741912842,8.314559682617187,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,19,0.030912032,5.3786936,109.34006,2.0,128.0,4.2587643,143.98283,0.15940388,1.1199293330322266,2.6771061376953185,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
32,20,0.030456286,5.2993937,114.63945,4.0,132.0,2.4657133,146.44855,0.15940388,-0.2348930374420161,2.912002636718753,MRI_MSR_34,ABDOMEN,ABDOMEN,175974
32,21,0.03063185,5.3299417,119.96939,0.0,132.0,0.20852049,146.65707,0.15940388,5.121421213049126,-2.626463974609379,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,22,0.031219304,5.432159,125.40155,2.0,134.0,0.0,146.65707,0.15940388,1.4321590000000004,-4.058623974609375,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
32,23,0.031100214,5.411437,130.81299,0.0,134.0,0.0,146.65707,0.15940388,5.411437,-9.470063974609388,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,24,0.031567726,5.4927845,136.30577,2.0,136.0,0.0,146.65707,0.15940388,1.4927845,-10.35130397460938,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
32,25,0.031163704,5.4224844,141.72826,1.0,137.0,0.0,146.65707,0.15940388,3.4224844,-4.928813974609369,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,26,0.0311598,5.421805,147.15005,0.0,137.0,0.0,146.65707,0.15940388,5.421805,0.4929760253906181,MRI_FRR_34,ABDOMEN,ABDOMEN,175974
32,27,0.031054841,5.4035425,152.5536,6.0,143.0,0.0,146.65707,0.15940388,-5.4035425,5.896526025390614,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
32,28,0.030695196,5.3409643,157.89456,23.0,166.0,0.0,146.65707,0.15940388,-5.3409643,-11.237486025390638,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
32,29,0.030780386,5.3557873,163.25035,4.0,170.0,0.0,146.65707,0.15940388,-2.6442127,-16.593276025390622,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974
32,30,0.031010328,5.3957973,168.64615,4.0,174.0,0.0,146.65707,0.15940388,-2.6042027,-21.98907602539063,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
32,31,0.030769177,5.3538365,173.99998,-174.0,0.0,0.0,146.65707,0.15940388,5.3538365,27.34290602539062,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
33,1,0.048005164,8.112873,16.336643,-190.0,0.0,7.345089,7.345089,0.15027718,0.7677840412597732,8.991554041259764,MRI_MSR_100,ABDOMEN,ABDOMEN,175974
33,2,0.04744021,8.017395,24.354038,13.0,13.0,8.116693,15.4617815,0.15027718,0.0992975430297846,8.89225649822998,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
33,3,0.04776571,8.072405,32.426445,13.0,26.0,8.171418,23.6332,0.15027718,0.0990131900024415,4.059644691772462,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
33,4,0.047483023,8.024631,40.451077,19.0,45.0,8.17287,31.806068,0.15027718,0.1482386823120123,-8.645008579589842,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
33,5,0.047768112,8.072811,48.523888,33.0,78.0,8.139407,39.945477,0.15027718,0.0665961578979477,-8.578411468017578,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
33,6,0.048019286,8.115259,56.639145,1.0,79.0,8.180905,48.12638,0.15027718,-0.0656463421020507,-8.512764079589843,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
33,7,0.04820083,8.145941,64.78509,34.0,113.0,7.998689,56.12507,0.15027718,-0.1472518253479009,-8.660021335449215,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
33,8,0.048812803,8.249364,73.034454,7.0,120.0,7.938159,64.063225,0.15027718,0.3112050110473632,-8.971229207519528,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
33,9,0.048263866,8.156593,81.19105,0.0,120.0,7.773241,71.836464,0.15027718,0.3833519569091805,-9.354586071777348,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
33,10,0.048575208,8.20921,89.40026,3.0,123.0,7.3995,79.23596,0.15027718,0.809710106811524,-10.164298085937505,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
33,11,0.04769359,8.060217,97.46048,0.0,123.0,6.869708,86.10567,0.15027718,1.190508938781738,-11.354812885742191,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
33,12,0.047692295,8.059998,105.52048,2.0,125.0,5.9057746,92.011444,0.15027718,2.1542234066467287,-13.509035908203131,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
33,13,0.0468183,7.912293,113.43277,0.0,125.0,4.4253454,96.43679,0.15027718,3.4869475791625977,-16.99597953369141,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
33,14,0.046981025,7.939793,121.37257,1.0,126.0,2.3873813,98.82417,0.15027718,5.552411684768677,-22.548397026367184,MRI_FRR_34,ABDOMEN,ABDOMEN,175974
33,15,0.047286585,7.9914327,129.364,6.0,132.0,0.16398658,98.98816,0.15027718,-3.844580721416283,-30.375840820312504,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
33,16,0.04698257,7.9400544,137.30405,3.0,135.0,0.0,98.98816,0.15027718,1.9400544,-33.70779082031251,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
33,17,0.047048923,7.9512677,145.25531,26.0,161.0,0.0,98.98816,0.15027718,-7.951267699999999,-46.26715082031251,MRI_MSR_34,ABDOMEN,ABDOMEN,175974
33,18,0.046993215,7.941853,153.19716,6.0,167.0,0.0,98.98816,0.15027718,-4.058147,-54.2090008203125,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974
33,19,0.047046687,7.95089,161.14806,2.0,169.0,0.0,98.98816,0.15027718,3.95089,-62.15990082031249,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
33,20,0.046461213,7.851945,169.0,-169.0,0.0,0.0,98.98816,0.15027718,7.851945000000001,70.0118408203125,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
34,1,0.052852076,8.244924,16.602549,-185.0,0.0,7.1384916,7.1384916,0.15041353,1.1064323694457985,9.4640573694458,MRI_MSR_100,ABDOMEN,ABDOMEN,175974
34,2,0.052230082,8.147893,24.750443,3.0,3.0,8.103494,15.241985,0.15041353,0.0443993095092771,9.50845767895508,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
34,3,0.05218318,8.140576,32.891018,12.0,15.0,8.174765,23.41675,0.15041353,0.0341886331787115,9.47426804577637,MRI_MSR_34,ABDOMEN,ABDOMEN,175974
34,4,0.052878805,8.249093,41.14011,1.0,16.0,8.177405,31.594154,0.15041353,0.0716876426391603,9.545955642089844,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
34,5,0.052645244,8.212658,49.352768,2.0,18.0,8.174417,39.76857,0.15041353,0.0382414579467766,9.584198053710937,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
34,6,0.05350433,8.346675,57.699444,12.0,30.0,8.174194,47.942764,0.15041353,-0.1724806640624994,9.756679717773435,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
34,7,0.053093087,8.282521,65.981964,9.0,39.0,8.173696,56.11646,0.15041353,-0.1088254357299796,9.86550510717774,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
34,8,0.05321126,8.300957,74.28292,22.0,61.0,8.158936,64.27539,0.15041353,-0.1420214531250003,10.007529375000004,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
34,9,0.0539261,8.412472,82.69539,22.0,83.0,8.083989,72.35938,0.15041353,-0.3284828566284172,-10.336007370605472,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
34,10,0.053676624,8.373553,91.06894,21.0,104.0,7.947893,80.307274,0.15041353,-0.425659857299804,-10.761666135253904,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
34,11,0.05315306,8.291878,99.36082,10.0,114.0,7.7804985,88.08777,0.15041353,-0.5113794953613287,-11.273051445312504,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
34,12,0.0519993,8.111891,107.47271,12.0,126.0,7.416958,95.50473,0.15041353,-0.6949331447753906,-11.967979775390631,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
34,13,0.052090604,8.126134,115.59885,5.0,131.0,6.8178134,102.32254,0.15041353,1.308320603546143,-13.276309716796874,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
34,14,0.05139804,8.018094,123.61694,2.0,133.0,5.452546,107.775085,0.15041353,2.565547880310058,-15.84185455078125,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
34,15,0.051840235,8.087076,131.70403,0.0,133.0,2.9111454,110.68623,0.15041353,5.175930551315307,-21.017796479492176,MRI_FRR_34,ABDOMEN,ABDOMEN,175974
34,16,0.052274995,8.1549,139.85892,6.0,139.0,0.0,110.68623,0.15041353,-3.8451,-27.454846479492176,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
34,17,0.051750198,8.07303,147.93195,17.0,156.0,0.0,110.68623,0.15041353,-8.07303,-37.24571647949219,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
34,18,0.051718216,8.068042,155.99998,-156.0,0.0,0.0,110.68623,0.15041353,8.068041999999991,45.31374647949218,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974
35,1,0.03156262,7.290965,14.681592,-184.0,0.0,7.313009,7.313009,0.16092755,-0.0220437852478028,7.368583214752197,MRI_MSR_100,ABDOMEN,ABDOMEN,175974
35,2,0.031191172,7.2051606,21.886753,7.0,7.0,8.114274,15.427282,0.16092755,-0.9091134249633788,6.459470666625975,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
35,3,0.031405184,7.2545977,29.14135,11.0,18.0,8.163594,23.590878,0.16092755,0.9089965459106448,5.550472467041015,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
35,4,0.03121932,7.211663,36.353012,5.0,23.0,8.160199,31.751076,0.16092755,-0.9485361653442386,4.601936255371093,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
35,5,0.031544995,7.286894,43.639908,26.0,49.0,8.156003,39.907078,0.16092755,0.8691089983520506,-3.7328302106933577,MRI_MSR_34,ABDOMEN,ABDOMEN,175974
35,6,0.032087635,7.412244,51.05215,6.0,55.0,8.153711,48.06079,0.16092755,-0.7414673189697263,-2.991358984374997,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
35,7,0.03191373,7.3720717,58.42422,8.0,63.0,8.151303,56.212093,0.16092755,0.476625008679199,-2.212126646728514,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974
35,8,0.031761084,7.33681,65.76103,47.0,110.0,8.117885,64.32998,0.16092755,0.7810746359252931,-1.4310510571289117,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
35,9,0.03219682,7.437465,73.198494,2.0,112.0,8.162757,72.49274,0.16092755,-0.7252919198608394,-0.7057571835937466,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
35,10,0.032045994,7.4026246,80.60112,2.0,114.0,8.165337,80.65807,0.16092755,-0.7627120088867185,0.0569534252929742,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
35,11,0.031727795,7.3291206,87.93024,16.0,130.0,8.156943,88.81502,0.16092755,0.8278227212280278,0.8847777001953148,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
35,12,0.031387687,7.2505555,95.18079,7.0,137.0,8.14552,96.96054,0.16092755,-0.8949647102661134,1.7797507714843732,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
35,13,0.031068195,7.176753,102.357544,12.0,149.0,8.116594,105.07713,0.16092755,0.9398413145751956,2.719589178710933,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
35,14,0.030946042,7.1485357,109.50608,33.0,182.0,7.9797316,113.05686,0.16092755,0.8311958597534179,3.550781877441409,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
35,15,0.031021845,7.166046,116.67213,18.0,200.0,7.8699217,120.92678,0.16092755,0.703875684265137,4.254650700683598,MRI_CCS_11,ABDOMEN,ABDOMEN,175974
35,16,0.030869689,7.130898,123.803024,2.0,202.0,7.6996183,128.6264,0.16092755,-0.568720339538574,4.8233798085937565,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
35,17,0.03088748,7.135008,130.93803,2.0,204.0,7.2934327,135.91983,0.16092755,-0.1584247125549316,4.981800322265627,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
