Row_Number,Sequence,Step,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TimeDiff,LSTM_Predicted_Cumulative,LSTM_Predicted_TotalTime,TimeDiff_Improvement_Abs,Cumulative_Improvement_Abs,SN,decoded_sourceID,BodyGroup_to,BodyGroup_from
1288,63,13,0.04197051,34.038082,473.1287,517.0,754.0,18.859383,243.54953,0.008673116,-15.1786993706055,-229.5791699707031,182625,MRI_FRR_264,SPINE,LEG
1289,63,14,0.04133237,33.520554,506.64923,7.0,761.0,18.661278,262.21082,0.008673116,14.859276229003903,-244.4384145703125,182625,MRI_CCS_11,SPINE,LEG
1290,63,15,0.04184484,33.936165,540.5854,6.0,767.0,17.935644,280.14645,0.008673116,16.00052085021973,-260.4389461425782,182625,MRI_FRR_257,SPINE,LEG
1291,63,16,0.041890018,33.972805,574.55817,1.0,768.0,16.860544,297.007,0.008673116,17.112260795288087,-277.5511814746094,182625,MRI_FRR_264,SPINE,LEG
1292,63,17,0.04187886,33.963757,608.5219,7.0,775.0,15.308629,312.3156,0.008673116,18.65512796405029,-296.2062872070312,182625,MRI_FRR_257,SPINE,LEG
1293,63,18,0.041943476,34.01616,642.5381,5.0,780.0,11.534064,323.84967,0.008673116,22.482095707092284,-318.68842958984374,182625,MRI_FRR_264,SPINE,LEG
1294,63,19,0.041856762,33.945835,676.48395,7.0,787.0,5.6723466,329.522,0.008673116,25.618181591949465,-346.9619468261719,182625,MRI_FRR_257,SPINE,LEG
1295,63,20,0.04177056,33.875923,710.35986,11.0,798.0,1.4374123,330.9594,0.008673116,13.31333526196289,-379.4004483789063,182625,MRI_FRR_264,SPINE,LEG
1296,63,21,0.04158605,33.726284,744.0861,12.0,810.0,0.0,330.9594,0.008673116,9.726284,-413.12668837890624,182625,MRI_FRR_3,SPINE,LEG
1297,63,22,0.0412192,33.428772,777.5149,1.0,811.0,0.0,330.9594,0.008673116,31.428772,-446.5554883789063,182625,MRI_MSR_34,SPINE,LEG
1298,63,23,0.041288637,33.485085,811.0,-811.0,0.0,0.0,330.9594,0.008673116,33.485085000000026,480.0405883789063,182625,MRI_MPT_1005,SPINE,LEG
1299,64,1,0.05239065,53.17651,106.63114,-826.0,0.0,0.0,0.0,0.0022965614,53.17651000000001,106.63114,182625,MRI_MSR_100,SPINE,LEG
1300,64,2,0.051656574,52.431423,159.06256,19.0,19.0,1.266561,1.266561,0.0022965614,15.697984031341557,122.32912103134154,182625,MRI_MSR_104,SPINE,SPINE
1301,64,3,0.05198221,52.761944,211.82451,9.0,28.0,8.486415,9.752975,0.0022965614,43.24835890936279,165.5774854638672,182625,MRI_FRR_2,SPINE,SPINE
1302,64,4,0.052895974,53.689415,265.51392,8.0,36.0,12.047774,21.80075,0.0022965614,41.641640685119626,215.31467073242183,182625,MRI_FRR_257,SPINE,SPINE
1303,64,5,0.052980017,53.774715,319.28864,2.0,38.0,13.675238,35.47599,0.0022965614,40.09947734436035,278.76463029541014,182625,MRI_FRR_264,SPINE,SPINE
1304,64,6,0.05232438,53.109245,372.3979,62.0,100.0,14.99756,50.47355,0.0022965614,-38.111685452575685,222.8714488891601,182625,MRI_CCS_11,SPINE,SPINE
1305,64,7,0.053054973,53.8508,426.2487,76.0,176.0,15.64355,66.117096,0.0022965614,-38.20725008087158,140.3657959472656,182625,MRI_FRR_264,SPINE,SPINE
1306,64,8,0.05298686,53.781662,480.03033,0.0,176.0,15.5963335,81.71343,0.0022965614,38.18532849627685,209.7437623120117,182625,MRI_FRR_264,SPINE,SPINE
1307,64,9,0.052914996,53.70872,533.7391,2.0,178.0,15.759357,97.47279,0.0022965614,37.94936254760742,275.2118935791016,182625,MRI_FRR_257,SPINE,SPINE
1308,64,10,0.052904915,53.69849,587.43756,293.0,471.0,17.753757,115.22655,0.0022965614,-35.94473252319335,-239.3358927587891,182625,MRI_FRR_264,SPINE,SPINE
1309,64,11,0.052900806,53.694317,641.1319,51.0,522.0,16.443554,131.6701,0.0022965614,-31.86212907543945,-271.1979950195313,182625,MRI_FRR_264,SPINE,SPINE
1310,64,12,0.052872773,53.665863,694.7977,442.0,964.0,18.011686,149.6818,0.0022965614,-35.65417667492676,-545.1159067871093,182625,MRI_FRR_264,SPINE,SPINE
1311,64,13,0.052104443,52.88601,747.6837,17.0,981.0,15.438033,165.11983,0.0022965614,34.32404310394287,-582.5638727294922,182625,MRI_CCS_11,SPINE,SPINE
1312,64,14,0.052765116,53.55659,801.2403,7.0,988.0,9.835255,174.95508,0.0022965614,43.72133533081055,-626.285221875,182625,MRI_FRR_257,SPINE,SPINE
1313,64,15,0.052761395,53.552814,854.7931,12.0,1000.0,4.5687394,179.52382,0.0022965614,34.121553414215086,-675.2692810302734,182625,MRI_FRR_264,SPINE,SPINE
1314,64,16,0.052812286,53.60447,908.3976,15.0,1015.0,0.89418405,180.418,0.0022965614,24.498654052944183,-727.9796007324219,182625,MRI_FRR_3,SPINE,SPINE
1315,64,17,0.052484382,53.27165,961.66925,0.0,1015.0,0.0,180.418,0.0022965614,53.27165,-781.2512507324219,182625,MRI_MSR_34,SPINE,SPINE
1316,64,18,0.05254257,53.33071,1014.99994,-1015.0,0.0,0.0,180.418,0.0022965614,53.330709999999954,834.5819407324219,182625,MRI_MPT_1005,SPINE,SPINE
1317,65,1,0.03552153,27.529186,55.202354,-1029.0,0.0,0.0,0.0,0.011987983,27.52918599999998,55.202354,182625,MRI_MSR_100,SPINE,SPINE
1318,65,2,0.035023816,27.143457,82.34581,37.0,37.0,12.705283,12.705283,0.011987983,-14.438173835021974,21.051093164978028,182625,MRI_MSR_104,SPINE,SPINE
1319,65,3,0.0352446,27.314564,109.66037,5.0,42.0,17.270994,29.976276,0.011987983,10.043569813598634,55.63664639770508,182625,MRI_FRR_2,SPINE,SPINE
1320,65,4,0.035864145,27.794712,137.45508,7.0,49.0,17.965986,47.94226,0.011987983,9.828725748168946,87.39734074218751,182625,MRI_FRR_257,SPINE,SPINE
1321,65,5,0.035921127,27.838873,165.29395,12.0,61.0,18.196718,66.13898,0.011987983,9.642154784057617,99.15497294921876,182625,MRI_FRR_264,SPINE,SPINE
1322,65,6,0.035476595,27.494362,192.7883,86.0,147.0,18.37462,84.513596,0.011987983,-9.119741562377923,-16.69810441894532,182625,MRI_CCS_11,SPINE,SPINE
1323,65,7,0.03597195,27.878262,220.66656,25.0,172.0,18.346746,102.860344,0.011987983,-3.774991555297852,-20.473096066894527,182625,MRI_FRR_264,SPINE,SPINE
1324,65,8,0.03592577,27.84247,248.50903,211.0,383.0,18.712175,121.57252,0.011987983,-9.130294630737296,-126.93651260498046,182625,MRI_FRR_264,SPINE,SPINE
1325,65,9,0.035396494,27.432283,275.9413,245.0,628.0,18.926641,140.49916,0.011987983,-8.505641535766614,-135.44213923339845,182625,MRI_CCS_11,SPINE,SPINE
1326,65,10,0.035672724,27.64636,303.58768,0.0,628.0,18.705639,159.2048,0.011987983,8.940721114501955,-144.3828765332031,182625,MRI_MSR_34,SPINE,SPINE
1327,65,11,0.035704184,27.670742,331.25842,36.0,664.0,18.613714,177.81851,0.011987983,-9.057027781860352,-153.43990803710938,182625,MRI_MPT_1005,SPINE,SPINE
1328,65,12,0.03586327,27.794033,359.05246,1.0,665.0,17.919125,195.73764,0.011987983,9.874908396728516,-163.31481961914062,182625,MRI_FRR_257,SPINE,SPINE
1329,65,13,0.035867617,27.797403,386.84985,10.0,675.0,17.247036,212.98468,0.011987983,10.55036701977539,-173.86516982421875,182625,MRI_FRR_264,SPINE,SPINE
1330,65,14,0.035828464,27.76706,414.6169,0.0,675.0,15.390195,228.37488,0.011987983,12.3768651071167,-186.2420220703125,182625,MRI_FRR_264,SPINE,SPINE
1331,65,15,0.035745922,27.70309,442.32,7.0,682.0,12.895352,241.27023,0.011987983,14.807737636413574,-201.04976684570312,182625,MRI_FRR_257,SPINE,SPINE
1332,65,16,0.035290115,27.349838,469.66986,36.0,718.0,12.849286,254.11952,0.011987983,-14.50055192059326,-215.55033790527347,182625,MRI_CCS_11,SPINE,SPINE
1333,65,17,0.035787597,27.735388,497.40524,0.0,718.0,5.248103,259.3676,0.011987983,22.48728485821533,-238.03762525390624,182625,MRI_FRR_257,SPINE,SPINE
1334,65,18,0.035844512,27.779497,525.18475,2.0,720.0,2.303008,261.67062,0.011987983,25.47648892047119,-263.51412622070313,182625,MRI_FRR_264,SPINE,SPINE
1335,65,19,0.035769574,27.72142,552.9062,6.0,726.0,0.70355314,262.37418,0.011987983,16.42497314016342,-290.5320239746094,182625,MRI_FRR_257,SPINE,SPINE
1336,65,20,0.035694387,27.663149,580.56934,1.0,727.0,0.0,262.37418,0.011987983,25.663149,-318.1951639746094,182625,MRI_FRR_264,SPINE,SPINE
1337,65,21,0.035501815,27.513906,608.08325,1.0,728.0,0.0,262.37418,0.011987983,25.513906,-345.7090739746094,182625,MRI_FRR_257,SPINE,SPINE
1338,65,22,0.035513308,27.522814,635.6061,1.0,729.0,0.0,262.37418,0.011987983,25.522814,-373.2319239746093,182625,MRI_FRR_264,SPINE,SPINE
1339,65,23,0.035728488,27.689579,663.29565,0.0,729.0,0.0,262.37418,0.011987983,27.689579,-400.9214739746094,182625,MRI_FRR_34,SPINE,SPINE
1340,65,24,0.03570403,27.670624,690.9663,6.0,735.0,0.0,262.37418,0.011987983,15.670624,-428.5921239746094,182625,MRI_FRR_257,SPINE,SPINE
1341,65,25,0.0359318,27.847145,718.8135,16.0,751.0,0.0,262.37418,0.011987983,-4.152854999999999,-456.43932397460935,182625,MRI_FRR_264,SPINE,SPINE
1342,65,26,0.03614465,28.012104,746.82556,24.0,775.0,0.0,262.37418,0.011987983,-19.987896,-484.45138397460937,182625,MRI_FRR_3,SPINE,SPINE
1343,65,27,0.036354154,28.174469,775.0,-775.0,0.0,0.0,262.37418,0.011987983,28.174469000000045,512.6258239746094,182625,MRI_EXU_95,SPINE,SPINE
1344,66,1,0.043276366,11.814447,23.69069,-775.0,0.0,0.0,0.0,0.0034691074,11.814446999999973,23.69069,182625,MRI_MSR_100,SPINE,SPINE
1345,66,2,0.042669997,11.648909,35.3396,19.0,19.0,4.592956,4.592956,0.0034691074,-7.055952933868408,1.932556066131589,182625,MRI_MSR_104,SPINE,SPINE
1346,66,3,0.043714803,11.934141,47.273743,4.0,23.0,13.116675,17.709631,0.0034691074,-1.1825343768920895,18.983373966186527,182625,MRI_FRR_257,SPINE,SPINE
1347,66,4,0.0429232,11.718034,58.991776,6.0,29.0,15.612596,33.322227,0.0034691074,-3.894561558166505,25.66954852197265,182625,MRI_FRR_2,SPINE,SPINE
1348,66,5,0.043757938,11.945917,70.93769,21.0,50.0,16.610277,49.932503,0.0034691074,4.664360175903321,20.870192746582035,182625,MRI_FRR_264,SPINE,SPINE
1349,66,6,0.043216836,11.798196,82.735886,8.0,58.0,16.910711,66.843216,0.0034691074,-5.112515288452148,15.89267005761718,182625,MRI_CCS_11,SPINE,SPINE
1350,66,7,0.043820884,11.963101,94.69899,43.0,101.0,17.49118,84.3344,0.0034691074,5.528079419921873,-10.364593637695307,182625,MRI_FRR_264,SPINE,SPINE
1351,66,8,0.043782655,11.952665,106.65166,2.0,103.0,17.321613,101.656006,0.0034691074,-5.3689483117675785,2.307665859375007,182625,MRI_FRR_257,SPINE,SPINE
1352,66,9,0.043730088,11.9383135,118.58997,9.0,112.0,17.385666,119.04167,0.0034691074,-5.447352393554688,-0.4517017529296936,182625,MRI_FRR_264,SPINE,SPINE
1353,66,10,0.043698817,11.929777,130.51974,1.0,113.0,17.262781,136.30446,0.0034691074,-5.333004143188477,-5.7847186181640495,182625,MRI_FRR_264,SPINE,SPINE
1354,66,11,0.043093964,11.764652,142.2844,65.0,178.0,18.558367,154.86282,0.0034691074,6.793714775512697,12.57842348632812,182625,MRI_CCS_11,SPINE,SPINE
1355,66,12,0.043666728,11.921017,154.20541,4.0,182.0,17.933952,172.79678,0.0034691074,-6.012935331542968,18.591373447265624,182625,MRI_FRR_257,SPINE,SPINE
1356,66,13,0.043677613,11.923988,166.1294,2.0,184.0,15.828516,188.6253,0.0034691074,-3.904528006469727,13.245294824218746,182625,MRI_FRR_264,SPINE,SPINE
1357,66,14,0.043599218,11.902587,178.03198,2.0,186.0,12.265772,200.89108,0.0034691074,-0.3631848658447261,-6.923062763671879,182625,MRI_FRR_257,SPINE,SPINE
1358,66,15,0.04359585,11.901668,189.93365,1.0,187.0,7.9993,208.89038,0.0034691074,3.902367996948243,-18.956730859375,182625,MRI_FRR_264,SPINE,SPINE
1359,66,16,0.043901436,11.985092,201.91875,0.0,187.0,4.125596,213.01598,0.0034691074,7.859495953552246,-11.097225952148449,182625,MRI_FRR_34,SPINE,SPINE
1360,66,17,0.04357454,11.89585,213.81459,6.0,193.0,1.6939216,214.7099,0.0034691074,1.5897715660095209,-0.8953099023437403,182625,MRI_FRR_257,SPINE,SPINE
1361,66,18,0.043644246,11.914879,225.72946,13.0,206.0,0.0,214.7099,0.0034691074,-11.914879,11.01956009765624,182625,MRI_FRR_264,SPINE,SPINE
1362,66,19,0.04365585,11.918047,237.6475,25.0,231.0,0.0,214.7099,0.0034691074,-11.918047,-9.642600097656242,182625,MRI_FRR_3,SPINE,SPINE
1363,66,20,0.04318884,11.790553,249.43806,1.0,232.0,0.0,214.7099,0.0034691074,9.790553,0.1479599023437572,182625,MRI_MSR_34,SPINE,SPINE
1364,66,21,0.042982806,11.734306,261.17236,41.0,273.0,0.0,214.7099,0.0034691074,-11.734306,-46.46246009765628,182625,MRI_MPT_1005,SPINE,SPINE
1365,66,22,0.043324646,11.827628,273.0,-273.0,0.0,0.0,214.7099,0.0034691074,11.827628000000004,58.29010009765625,182625,MRI_EXU_95,SPINE,SPINE
1366,67,1,0.043291375,7.1863685,14.410323,-273.0,0.0,0.0,0.0,0.0023685172,7.186368500000015,14.410323,182625,MRI_MSR_100,SPINE,SPINE
1367,67,2,0.042684793,7.0856757,21.495998,5.0,5.0,3.063448,3.063448,0.0023685172,0.1491236522705081,14.559445952270508,182625,MRI_MSR_104,SPINE,SPINE
1368,67,3,0.04295387,7.1303425,28.62634,5.0,10.0,10.466261,13.529709,0.0023685172,-3.3359184100341794,15.096631137695312,182625,MRI_FRR_2,SPINE,SPINE
1369,67,4,0.043708935,7.2556834,35.882023,9.0,19.0,13.121025,26.650734,0.0023685172,-2.3767084854492184,9.23128905224609,182625,MRI_FRR_257,SPINE,SPINE
1370,67,5,0.043778375,7.26721,43.14923,10.0,29.0,14.116368,40.7671,0.0023685172,-1.3835782937622074,2.382128712158206,182625,MRI_FRR_264,SPINE,SPINE
1371,67,6,0.043236613,7.1772776,50.326508,1.0,30.0,14.424552,55.191654,0.0023685172,-7.247274363806152,-4.865146205322269,182625,MRI_CCS_11,SPINE,SPINE
1372,67,7,0.04328126,7.1846895,57.511196,9.0,39.0,14.864558,70.05621,0.0023685172,-4.049247719909668,-12.545017378906252,182625,MRI_CCS_11,SPINE,SPINE
1373,67,8,0.043814,7.2731237,64.78432,41.0,80.0,16.731928,86.78814,0.0023685172,9.458804171704102,8.427540656738287,182625,MRI_FRR_264,SPINE,SPINE
1374,67,9,0.04375183,7.2628036,72.04712,1.0,81.0,15.501105,102.289246,0.0023685172,-8.238301708532715,-12.336365605468757,182625,MRI_FRR_257,SPINE,SPINE
1375,67,10,0.0437417,7.261122,79.30824,8.0,89.0,15.586539,117.875786,0.0023685172,-6.847661268493653,-19.18402582763672,182625,MRI_FRR_264,SPINE,SPINE
1376,67,11,0.04313393,7.160232,86.468475,2.0,91.0,14.074172,131.94995,0.0023685172,-6.913940019958496,-36.418426171875,182625,MRI_CCS_11,SPINE,SPINE
1377,67,12,0.04373071,7.259298,93.727776,1.0,92.0,12.673439,144.62338,0.0023685172,-5.414141025878906,-50.89560656835937,182625,MRI_FRR_264,SPINE,SPINE
1378,67,13,0.043702494,7.254614,100.98239,17.0,109.0,15.3724985,159.99588,0.0023685172,8.117884512268066,-42.97827012695312,182625,MRI_FRR_264,SPINE,SPINE
1379,67,14,0.0436229,7.241401,108.22379,6.0,115.0,10.90702,170.9029,0.0023685172,-3.66561861517334,-49.12668306640624,182625,MRI_FRR_257,SPINE,SPINE
1380,67,15,0.043619487,7.2408347,115.46463,2.0,117.0,3.175981,174.07887,0.0023685172,4.064853655230713,-55.54350268066406,182625,MRI_FRR_264,SPINE,SPINE
1381,67,16,0.043924198,7.2914166,122.75605,0.0,117.0,0.06748192,174.14635,0.0023685172,7.2239346798768995,-51.39029704589844,182625,MRI_FRR_34,SPINE,SPINE
1382,67,17,0.043597877,7.2372475,129.9933,5.0,122.0,0.0,174.14635,0.0023685172,-2.7627525000000004,-44.15304704589843,182625,MRI_FRR_257,SPINE,SPINE
1383,67,18,0.043667227,7.2487597,137.24207,7.0,129.0,0.0,174.14635,0.0023685172,-6.7512403,-36.904277045898425,182625,MRI_FRR_264,SPINE,SPINE
1384,67,19,0.04367744,7.2504554,144.49252,15.0,144.0,0.0,174.14635,0.0023685172,-7.2504554,-29.653827045898424,182625,MRI_FRR_3,SPINE,SPINE
1385,67,20,0.04321184,7.1731653,151.6657,0.0,144.0,0.0,174.14635,0.0023685172,7.1731653,-22.48064704589845,182625,MRI_MSR_34,SPINE,SPINE
1386,67,21,0.0430056,7.13893,158.80463,22.0,166.0,0.0,174.14635,0.0023685172,-7.13893,-0.9509770458984406,182625,MRI_MPT_1005,SPINE,SPINE
1387,67,22,0.04334576,7.1953964,166.00003,-166.0,0.0,0.0,174.14635,0.0023685172,7.195396399999993,-8.146317045898428,182625,MRI_EXU_95,SPINE,SPINE
1388,68,1,0.062181547,13.866485,27.805492,-166.0,0.0,18.29891,18.29891,0.0059423363,-4.432425140991199,9.50658185900879,182625,MRI_MSR_100,SPINE,SPINE
1389,68,2,0.06131028,13.672193,41.477684,54.0,54.0,18.91642,37.215332,0.0059423363,5.244226982910156,-4.262351968750004,182625,MRI_MSR_104,KNEE,KNEE
1390,68,3,0.061696768,13.758379,55.23606,6.0,60.0,18.878328,56.09366,0.0059423363,-5.119949323364258,0.8575984472656231,182625,MRI_FRR_2,KNEE,KNEE
1391,68,4,0.062781304,14.000231,69.23629,10.0,70.0,18.890823,74.98448,0.0059423363,-4.890592364257813,-4.220771811523434,182625,MRI_FRR_257,KNEE,KNEE
1392,68,5,0.062881045,14.022473,83.258766,15.0,85.0,18.906008,93.89049,0.0059423363,-2.928480766723633,-7.149253670898432,182625,MRI_FRR_264,KNEE,KNEE
1393,68,6,0.062934525,14.034399,97.29317,92.0,177.0,18.871805,112.76229,0.0059423363,4.837406191040032,15.46912095458984,182625,MRI_FRR_264,KNEE,KNEE
1394,68,7,0.062119957,13.852751,111.14592,6.0,183.0,18.749126,131.51141,0.0059423363,-4.896375434326172,20.365493574218743,182625,MRI_CCS_11,KNEE,KNEE
1395,68,8,0.06291411,14.029847,125.175766,1.0,184.0,18.115156,149.62657,0.0059423363,-4.085309173706055,24.45080565527344,182625,MRI_FRR_257,KNEE,KNEE
1396,68,9,0.062837765,14.012821,139.18858,10.0,194.0,17.933855,167.56042,0.0059423363,-3.921034056762695,28.3718448046875,182625,MRI_FRR_264,KNEE,KNEE
1397,68,10,0.062792525,14.002733,153.19131,15.0,209.0,16.864069,184.4245,0.0059423363,-0.8668019849853508,31.233189511718763,182625,MRI_FRR_264,KNEE,KNEE
1398,68,11,0.06273885,13.990764,167.18208,7.0,216.0,7.972307,192.3968,0.0059423363,6.018456794799805,25.2147248095703,182625,MRI_FRR_257,KNEE,KNEE
1399,68,12,0.06292771,14.032879,181.21497,2.0,218.0,0.78871477,193.18552,0.0059423363,10.82159376650238,11.97054635742188,182625,MRI_FRR_3,KNEE,KNEE
1400,68,13,0.06276925,13.997542,195.21251,5.0,223.0,0.0,193.18552,0.0059423363,3.9975419999999993,-2.026993642578134,182625,MRI_FRR_264,KNEE,KNEE
1401,68,14,0.062329832,13.899552,209.11206,0.0,223.0,0.0,193.18552,0.0059423363,13.899552,-15.92654364257814,182625,MRI_MSR_34,KNEE,KNEE
1402,68,15,0.062277716,13.887931,222.99998,-223.0,0.0,0.0,193.18552,0.0059423363,13.887931000000007,29.81446364257812,182625,MRI_MPT_1005,KNEE,KNEE
1403,69,1,0.045229975,10.583815,21.222984,-239.0,0.0,0.0,0.0,0.0046014106,10.583814999999989,21.222984,182625,MRI_MSR_100,KNEE,KNEE
1404,69,2,0.044596232,10.435518,31.658503,4.0,4.0,14.299558,14.299558,0.0046014106,-3.86403968585205,17.35894531414795,182625,MRI_MSR_104,KNEE,KNEE
1405,69,3,0.044877354,10.501301,42.159805,6.0,10.0,16.998732,31.29829,0.0046014106,-6.49743061315918,10.861514747314452,182625,MRI_FRR_2,KNEE,KNEE
1406,69,4,0.04566623,10.685898,52.845703,9.0,19.0,17.440752,48.739044,0.0046014106,-6.754854029418945,4.106658810546875,182625,MRI_FRR_257,KNEE,KNEE
1407,69,5,0.045738783,10.702875,63.548576,11.0,30.0,17.607841,66.346886,0.0046014106,-6.310716491699219,-2.7983096811523467,182625,MRI_FRR_264,KNEE,KNEE
1408,69,6,0.045777686,10.711979,74.26056,110.0,140.0,18.629133,84.97602,0.0046014106,7.917154224487305,10.715460812988283,182625,MRI_FRR_264,KNEE,KNEE
1409,69,7,0.045185175,10.573331,84.83389,1.0,141.0,17.930044,102.90607,0.0046014106,-7.356713174194336,18.072176894531253,182625,MRI_CCS_11,KNEE,KNEE
1410,69,8,0.045152772,10.565749,95.39964,15.0,156.0,18.587774,121.49384,0.0046014106,0.8464767232666013,26.09420307861328,182625,MRI_CCS_11,KNEE,KNEE
1411,69,9,0.045709852,10.696105,106.09575,1.0,157.0,17.818953,139.31279,0.0046014106,-7.122847560424805,33.21703991699219,182625,MRI_FRR_257,KNEE,KNEE
1412,69,10,0.045699447,10.69367,116.78942,7.0,164.0,17.57496,156.88776,0.0046014106,-6.881290708618165,40.09833634765624,182625,MRI_FRR_264,KNEE,KNEE
1413,69,11,0.04569521,10.692679,127.4821,9.0,173.0,16.483072,173.37083,0.0046014106,-5.790393280883789,45.14706564941406,182625,MRI_FRR_264,KNEE,KNEE
1414,69,12,0.04564579,10.681114,138.16321,6.0,179.0,11.059022,184.42986,0.0046014106,-0.3779079497680655,35.40693465332032,182625,MRI_FRR_257,KNEE,KNEE
1415,69,13,0.045656294,10.683573,148.84679,0.0,179.0,3.025387,187.45525,0.0046014106,7.658185951278687,21.69796402832032,182625,MRI_FRR_264,KNEE,KNEE
1416,69,14,0.04557357,10.664215,159.511,2.0,181.0,0.37941295,187.83466,0.0046014106,7.043627949085236,14.654344238281254,182625,MRI_FRR_257,KNEE,KNEE
1417,69,15,0.04557001,10.663382,170.17438,0.0,181.0,0.0,187.83466,0.0046014106,10.663382,3.990964238281237,182625,MRI_FRR_264,KNEE,KNEE
1418,69,16,0.045889262,10.738088,180.91246,1.0,182.0,0.0,187.83466,0.0046014106,8.738088,-4.74711576171876,182625,MRI_FRR_34,KNEE,KNEE
1419,69,17,0.045547184,10.658041,191.5705,5.0,187.0,0.0,187.83466,0.0046014106,0.6580410000000008,3.73584423828126,182625,MRI_FRR_257,KNEE,KNEE
1420,69,18,0.045619868,10.675049,202.24554,4.0,191.0,0.0,187.83466,0.0046014106,2.675049,8.080195761718755,182625,MRI_FRR_264,KNEE,KNEE
1421,69,19,0.04563157,10.677787,212.92332,42.0,233.0,0.0,187.83466,0.0046014106,-10.677787000000002,-25.08866423828124,182625,MRI_FRR_3,KNEE,KNEE
1422,69,20,0.045143418,10.56356,223.48688,1.0,234.0,0.0,187.83466,0.0046014106,8.56356,-35.65222423828126,182625,MRI_MSR_34,KNEE,KNEE
1423,69,21,0.044927813,10.513108,233.99998,-234.0,0.0,0.0,187.83466,0.0046014106,10.513107999999988,46.16532423828125,182625,MRI_MPT_1005,KNEE,KNEE
1424,70,1,0.039811864,7.8429375,15.726895,-253.0,0.0,0.0,0.0,0.005798346,7.842937500000005,15.726895,182625,MRI_MSR_100,KNEE,KNEE
1425,70,2,0.039254032,7.733044,23.45994,1.0,1.0,11.146045,11.146045,0.005798346,-3.413000731140137,12.313895268859865,182625,MRI_MSR_104,KNEE,KNEE
1426,70,3,0.04021519,7.9223924,31.382332,2.0,3.0,16.185701,27.331745,0.005798346,-8.263308970239258,4.050586852294924,182625,MRI_FRR_257,KNEE,KNEE
1427,70,4,0.039486967,7.7789326,39.161263,7.0,10.0,17.00857,44.340317,0.005798346,-9.229637117407226,-5.179053772460939,182625,MRI_FRR_2,KNEE,KNEE
1428,70,5,0.04025488,7.9302115,47.091473,14.0,24.0,17.284082,61.624397,0.005798346,2.785706087280273,-14.53292427783203,182625,MRI_FRR_264,KNEE,KNEE
1429,70,6,0.04028967,7.937065,55.028538,93.0,117.0,18.286364,79.91076,0.005798346,10.349298601684566,24.88222097216797,182625,MRI_FRR_264,KNEE,KNEE
1430,70,7,0.03976846,7.834387,62.862923,17.0,134.0,18.38771,98.29847,0.005798346,7.777902428710938,35.43554654345704,182625,MRI_CCS_11,KNEE,KNEE
1431,70,8,0.04027718,7.934604,70.79752,1.0,135.0,17.735682,116.03415,0.005798346,-9.801077533813476,45.23662916992187,182625,MRI_FRR_257,KNEE,KNEE
1432,70,9,0.040228836,7.925081,78.7226,9.0,144.0,18.04856,134.0827,0.005798346,-7.973640188842773,55.36010263671875,182625,MRI_FRR_264,KNEE,KNEE
1433,70,10,0.040200133,7.919426,86.64203,15.0,159.0,18.274347,152.35706,0.005798346,3.806226694702149,65.7150256640625,182625,MRI_FRR_264,KNEE,KNEE
1434,70,11,0.040165834,7.912669,94.554695,6.0,165.0,17.044167,169.40121,0.005798346,-9.131497564941403,66.04409040039063,182625,MRI_FRR_257,KNEE,KNEE
1435,70,12,0.04019119,7.917664,102.47236,0.0,165.0,10.4306,179.83182,0.005798346,-2.5129361663208005,47.69582237304688,182625,MRI_FRR_264,KNEE,KNEE
1436,70,13,0.040141422,7.9078603,110.38022,1.0,166.0,5.6304765,185.4623,0.005798346,2.2773838252380374,36.15748446777344,182625,MRI_FRR_257,KNEE,KNEE
